date,home_team,away_team,team,scorer,minute,own_goal,penalty
2025-10-10,Togo,DR Congo,DR Congo,Cedric Bakambu,7,FALSE,FALSE
2025-10-10,Tunisia,São Tomé and Príncipe,Tunisia,Firas Chaouat,36,FALSE,FALSE
2025-10-10,Tunisia,São Tomé and Príncipe,Tunisia,Elias Saad,39,FALSE,FALSE
2025-10-10,Tunisia,São Tomé and Príncipe,Tunisia,Elias Saad,43,FALSE,FALSE
2025-10-10,Tunisia,São Tomé and Príncipe,Tunisia,Ismaël Gharbi,47,FALSE,FALSE
2025-10-10,Tunisia,São Tomé and Príncipe,Tunisia,Mohamed Ali Ben Romdhane,68,FALSE,TRUE
2025-10-10,Tunisia,São Tomé and Príncipe,Tunisia,Mohamed Ali Ben Romdhane,90,FALSE,FALSE
2025-10-11,Bulgaria,Turkey,Turkey,Arda Güler,11,FALSE,FALSE
2025-10-11,Bulgaria,Turkey,Bulgaria,Radoslav Kirilov,13,FALSE,FALSE
2025-10-11,Bulgaria,Turkey,Turkey,Viktor Popov,49,TRUE,FALSE
2025-10-11,Bulgaria,Turkey,Turkey,Kenan Yıldız,51,FALSE,FALSE
2025-10-11,Bulgaria,Turkey,Turkey,Kenan Yıldız,56,FALSE,FALSE
2025-10-11,Bulgaria,Turkey,Turkey,Zeki Çelik,65,FALSE,FALSE
2025-10-11,Bulgaria,Turkey,Turkey,İrfan Can Kahveci,90,FALSE,FALSE
2025-10-11,Estonia,Italy,Italy,Moise Kean,4,FALSE,FALSE
2025-10-11,Estonia,Italy,Italy,Mateo Retegui,38,FALSE,FALSE
2025-10-11,Estonia,Italy,Italy,Pio Esposito,74,FALSE,FALSE
2025-10-11,Estonia,Italy,Estonia,Rauno Sappinen,76,FALSE,FALSE
2025-10-11,Hungary,Armenia,Hungary,Dániel Lukács,56,FALSE,FALSE
2025-10-11,Hungary,Armenia,Hungary,Zsombor Gruber,90,FALSE,FALSE
2025-10-11,Iraq,Indonesia,Iraq,Zidane Iqbal,76,FALSE,FALSE
2025-10-11,Latvia,Andorra,Andorra,Moisés San Nicolás,33,FALSE,FALSE
2025-10-11,Latvia,Andorra,Latvia,Dmitrijs Zelenkovs,41,FALSE,FALSE
2025-10-11,Latvia,Andorra,Latvia,Vladislavs Gutkovskis,55,FALSE,TRUE
2025-10-11,Latvia,Andorra,Andorra,Ian Olivera,78,FALSE,FALSE
2025-10-11,Norway,Israel,Norway,Anan Khalaili,17,TRUE,FALSE
2025-10-11,Norway,Israel,Norway,Erling Haaland,27,FALSE,FALSE
2025-10-11,Norway,Israel,Norway,Idan Nachmias,28,TRUE,FALSE
2025-10-11,Norway,Israel,Norway,Erling Haaland,63,FALSE,FALSE
2025-10-11,Norway,Israel,Norway,Erling Haaland,72,FALSE,FALSE
2025-10-11,Portugal,Republic of Ireland,Portugal,Rúben Neves,90,FALSE,FALSE
2025-10-11,Serbia,Albania,Albania,Rey Manaj,45,FALSE,FALSE
2025-10-11,Spain,Georgia,Spain,Yéremy Pino,24,FALSE,FALSE
2025-10-11,Spain,Georgia,Spain,Mikel Oyarzabal,64,FALSE,FALSE
2025-10-11,United Arab Emirates,Oman,Oman,Kouame Autonne,12,TRUE,FALSE
2025-10-11,United Arab Emirates,Oman,United Arab Emirates,Marcus Meloni,76,FALSE,FALSE
2025-10-11,United Arab Emirates,Oman,United Arab Emirates,Caio Lucas,83,FALSE,FALSE
2025-10-12,Burkina Faso,Ethiopia,Burkina Faso,Pierre Landry Kaboré,65,FALSE,FALSE
2025-10-12,Burkina Faso,Ethiopia,Burkina Faso,Pierre Landry Kaboré,82,FALSE,FALSE
2025-10-12,Burkina Faso,Ethiopia,Ethiopia,Ayten Biniam,84,FALSE,FALSE
2025-10-12,Burkina Faso,Ethiopia,Burkina Faso,Pierre Landry Kaboré,90,FALSE,FALSE
2025-10-12,Chad,Central African Republic,Central African Republic,Delphin Mokonou,3,FALSE,FALSE
2025-10-12,Chad,Central African Republic,Central African Republic,Vénuste Baboula,31,FALSE,FALSE
2025-10-12,Chad,Central African Republic,Chad,Célestin Ecua,53,FALSE,FALSE
2025-10-12,Chad,Central African Republic,Chad,Marius Mouandilmadji,87,FALSE,FALSE
2025-10-12,Chad,Central African Republic,Central African Republic,Karl Namnganda,90,FALSE,FALSE
2025-10-12,Croatia,Gibraltar,Croatia,Toni Fruk,30,FALSE,FALSE
2025-10-12,Croatia,Gibraltar,Croatia,Luka Sučić,78,FALSE,FALSE
2025-10-12,Croatia,Gibraltar,Croatia,Martin Erlić,90,FALSE,FALSE
2025-10-12,Denmark,Greece,Denmark,Rasmus Højlund,21,FALSE,FALSE
2025-10-12,Denmark,Greece,Denmark,Joachim Andersen,40,FALSE,FALSE
2025-10-12,Denmark,Greece,Denmark,Mikkel Damsgaard,41,FALSE,FALSE
2025-10-12,Denmark,Greece,Greece,Christos Tzolis,63,FALSE,FALSE
2025-10-12,Djibouti,Sierra Leone,Djibouti,Abdichakour Farah,29,FALSE,FALSE
2025-10-12,Djibouti,Sierra Leone,Sierra Leone,Juma Bah,45,FALSE,FALSE
2025-10-12,Djibouti,Sierra Leone,Sierra Leone,Sallieu Tarawallie,72,FALSE,FALSE
2025-10-12,Egypt,Guinea-Bissau,Egypt,Mohamed Hamdy,10,FALSE,FALSE
2025-10-12,Faroe Islands,Czech Republic,Faroe Islands,Hanus Sørensen,67,FALSE,FALSE
2025-10-12,Faroe Islands,Czech Republic,Czech Republic,Adam Karabec,78,FALSE,FALSE
2025-10-12,Faroe Islands,Czech Republic,Faroe Islands,Martin Agnarsson,81,FALSE,FALSE
2025-10-12,Ghana,Comoros,Ghana,Mohammed Kudus,47,FALSE,FALSE
2025-10-12,Lithuania,Poland,Poland,Sebastian Szymański,15,FALSE,FALSE
2025-10-12,Lithuania,Poland,Poland,Robert Lewandowski,64,FALSE,FALSE
2025-10-12,Mali,Madagascar,Mali,Lassine Sinayoko,10,FALSE,FALSE
2025-10-12,Mali,Madagascar,Mali,Dorgeles Nene,39,FALSE,FALSE
2025-10-12,Mali,Madagascar,Mali,Lassine Sinayoko,64,FALSE,FALSE
2025-10-12,Mali,Madagascar,Mali,Gaoussou Diarra,90,FALSE,FALSE
2025-10-12,Mali,Madagascar,Madagascar,Johan N'Zi,90,FALSE,FALSE
2025-10-12,Netherlands,Finland,Netherlands,Donyell Malen,8,FALSE,FALSE
2025-10-12,Netherlands,Finland,Netherlands,Virgil van Dijk,17,FALSE,FALSE
2025-10-12,Netherlands,Finland,Netherlands,Memphis Depay,38,FALSE,TRUE
2025-10-12,Netherlands,Finland,Netherlands,Cody Gakpo,84,FALSE,FALSE
2025-10-12,Romania,Austria,Romania,Virgil Ghiță,90,FALSE,FALSE
2025-10-12,San Marino,Cyprus,Cyprus,Loizos Loizou,9,FALSE,FALSE
2025-10-12,San Marino,Cyprus,Cyprus,Stelios Andreou,59,FALSE,FALSE
2025-10-12,San Marino,Cyprus,Cyprus,Grigoris Kastanos,67,FALSE,TRUE
2025-10-12,San Marino,Cyprus,Cyprus,Andronikos Kakoullis,79,FALSE,FALSE
2025-10-12,Scotland,Belarus,Scotland,Che Adams,15,FALSE,FALSE
2025-10-12,Scotland,Belarus,Scotland,Scott McTominay,84,FALSE,FALSE
2025-10-12,Scotland,Belarus,Belarus,Gleb Kuchko,90,FALSE,FALSE
2025-10-12,Zambia,Niger,Niger,Daniel Sosah,56,FALSE,FALSE
2025-10-13,Cape Verde,Eswatini,Cape Verde,Dailon Livramento,48,FALSE,FALSE
2025-10-13,Cape Verde,Eswatini,Cape Verde,Willy Semedo,54,FALSE,FALSE
2025-10-13,Cape Verde,Eswatini,Cape Verde,Stopira,90,FALSE,FALSE
2025-10-13,Costa Rica,Nicaragua,Costa Rica,Alonso Martínez,12,FALSE,FALSE
2025-10-13,Costa Rica,Nicaragua,Nicaragua,Junior Arteaga,26,FALSE,FALSE
2025-10-13,Costa Rica,Nicaragua,Costa Rica,Alonso Martínez,28,FALSE,FALSE
2025-10-13,Costa Rica,Nicaragua,Costa Rica,Manfred Ugalde,49,FALSE,FALSE
2025-10-13,Costa Rica,Nicaragua,Costa Rica,Francisco Calvo,90,FALSE,FALSE
2025-10-13,Equatorial Guinea,Liberia,Equatorial Guinea,Federico Bikoro,14,FALSE,FALSE
2025-10-13,Equatorial Guinea,Liberia,Liberia,Nicholas Andrews,27,FALSE,FALSE
2025-10-13,Honduras,Haiti,Honduras,Rigoberto Rivas,18,FALSE,FALSE
2025-10-13,Honduras,Haiti,Honduras,Anthony Lozano,26,FALSE,FALSE
2025-10-13,Honduras,Haiti,Honduras,Romell Quioto,40,FALSE,FALSE
2025-10-13,Iceland,France,Iceland,Victor Pálsson,39,FALSE,FALSE
2025-10-13,Iceland,France,France,Christopher Nkunku,63,FALSE,FALSE
2025-10-13,Iceland,France,France,Jean-Philippe Mateta,68,FALSE,FALSE
2025-10-13,Iceland,France,Iceland,Kristian Hlynsson,70,FALSE,FALSE
2025-10-13,Lesotho,Zimbabwe,Lesotho,Hlompho Kalake,90,FALSE,FALSE
2025-10-13,North Macedonia,Kazakhstan,Kazakhstan,Dinmukhamed Karaman,54,FALSE,FALSE
2025-10-13,North Macedonia,Kazakhstan,North Macedonia,Enis Bardhi,74,FALSE,FALSE
2025-10-13,Northern Ireland,Germany,Germany,Nick Woltemade,31,FALSE,FALSE
2025-10-13,Slovakia,Luxembourg,Slovakia,Adam Obert,55,FALSE,FALSE
2025-10-13,Slovakia,Luxembourg,Slovakia,Ivan Schranz,72,FALSE,FALSE
2025-10-13,Sweden,Kosovo,Kosovo,Fisnik Asllani,32,FALSE,FALSE
2025-10-13,São Tomé and Príncipe,Malawi,São Tomé and Príncipe,Ronaldo Afonso,62,FALSE,TRUE
2025-10-13,Tunisia,Namibia,Tunisia,Ali Abdi,28,FALSE,TRUE
2025-10-13,Tunisia,Namibia,Tunisia,Hannibal Mejbri,55,FALSE,FALSE
2025-10-13,Tunisia,Namibia,Tunisia,Ferjani Sassi,64,FALSE,FALSE
2025-10-13,Ukraine,Azerbaijan,Ukraine,Oleksiy Hutsulyak,30,FALSE,FALSE
2025-10-13,Ukraine,Azerbaijan,Azerbaijan,Vitaliy Mykolenko,45,TRUE,FALSE
2025-10-13,Ukraine,Azerbaijan,Ukraine,Ruslan Malinovskyi,64,FALSE,FALSE
2025-10-13,Wales,Belgium,Wales,Joe Rodon,8,FALSE,FALSE
2025-10-13,Wales,Belgium,Belgium,Kevin De Bruyne,18,FALSE,TRUE
2025-10-13,Wales,Belgium,Belgium,Thomas Meunier,24,FALSE,FALSE
2025-10-13,Wales,Belgium,Belgium,Kevin De Bruyne,76,FALSE,TRUE
2025-10-13,Wales,Belgium,Wales,Nathan Broadhead,89,FALSE,FALSE
2025-10-13,Wales,Belgium,Belgium,Leandro Trossard,90,FALSE,FALSE
2025-10-14,Algeria,Uganda,Uganda,Steven Mukwala,6,FALSE,FALSE
2025-10-14,Algeria,Uganda,Algeria,Mohamed Amoura,81,FALSE,TRUE
2025-10-14,Algeria,Uganda,Algeria,Mohamed Amoura,90,FALSE,TRUE
2025-10-14,Andorra,Serbia,Andorra,Guillaume López,17,FALSE,FALSE
2025-10-14,Andorra,Serbia,Serbia,Christian García,19,TRUE,FALSE
2025-10-14,Andorra,Serbia,Serbia,Dušan Vlahović,54,FALSE,FALSE
2025-10-14,Andorra,Serbia,Serbia,Aleksandar Mitrović,77,FALSE,TRUE
2025-10-14,Curaçao,Trinidad and Tobago,Curaçao,Kenji Gorré,19,FALSE,FALSE
2025-10-14,Curaçao,Trinidad and Tobago,Trinidad and Tobago,Tyrese Spicer,58,FALSE,FALSE
2025-10-14,DR Congo,Sudan,DR Congo,Theo Bongonda,29,FALSE,FALSE
2025-10-14,El Salvador,Guatemala,Guatemala,Óscar Santis,46,FALSE,FALSE
2025-10-14,Estonia,Moldova,Estonia,Mattias Käit,12,FALSE,FALSE
2025-10-14,Estonia,Moldova,Moldova,Ștefan Bodișteanu,64,FALSE,FALSE
2025-10-14,Gabon,Burundi,Gabon,Bryan Meyo,86,FALSE,FALSE
2025-10-14,Gabon,Burundi,Gabon,Mario Lemina,90,FALSE,FALSE
2025-10-14,Guinea,Botswana,Botswana,Segolame Boy,7,FALSE,FALSE
2025-10-14,Guinea,Botswana,Guinea,Abdoul Karim Traoré,18,FALSE,FALSE
2025-10-14,Guinea,Botswana,Guinea,Aliou Baldé,35,FALSE,FALSE
2025-10-14,Guinea,Botswana,Botswana,Gape Mohutsiwa,45,FALSE,FALSE
2025-10-14,Italy,Israel,Italy,Mateo Retegui,45,FALSE,TRUE
2025-10-14,Italy,Israel,Italy,Mateo Retegui,74,FALSE,FALSE
2025-10-14,Italy,Israel,Italy,Gianluca Mancini,90,FALSE,FALSE
2025-10-14,Ivory Coast,Kenya,Ivory Coast,Franck Kessié,7,FALSE,FALSE
2025-10-14,Ivory Coast,Kenya,Ivory Coast,Yan Diomande,54,FALSE,FALSE
2025-10-14,Ivory Coast,Kenya,Ivory Coast,Amad Diallo,84,FALSE,FALSE
2025-10-14,Jamaica,Bermuda,Jamaica,Dante Leverock,24,TRUE,FALSE
2025-10-14,Jamaica,Bermuda,Jamaica,Bobby De Cordova-Reid,26,FALSE,FALSE
2025-10-14,Jamaica,Bermuda,Jamaica,Shamar Nicholson,35,FALSE,FALSE
2025-10-14,Jamaica,Bermuda,Jamaica,Dujuan Richards,76,FALSE,FALSE
2025-10-14,Latvia,England,England,Anthony Gordon,26,FALSE,FALSE
2025-10-14,Latvia,England,England,Harry Kane,44,FALSE,FALSE
2025-10-14,Latvia,England,England,Harry Kane,45,FALSE,TRUE
2025-10-14,Latvia,England,England,Maksims Toņiševs,58,TRUE,FALSE
2025-10-14,Latvia,England,England,Eberechi Eze,86,FALSE,FALSE
2025-10-14,Morocco,Congo,Morocco,Youssef En-Nesyri,63,FALSE,FALSE
2025-10-14,Nigeria,Benin,Nigeria,Victor Osimhen,3,FALSE,FALSE
2025-10-14,Nigeria,Benin,Nigeria,Victor Osimhen,37,FALSE,FALSE
2025-10-14,Nigeria,Benin,Nigeria,Victor Osimhen,51,FALSE,FALSE
2025-10-14,Nigeria,Benin,Nigeria,Frank Onyeka,90,FALSE,FALSE
2025-10-14,Panama,Suriname,Suriname,Richonell Margaret,21,FALSE,FALSE
2025-10-14,Panama,Suriname,Panama,Ismael Díaz,90,FALSE,FALSE
2025-10-14,Portugal,Hungary,Hungary,Attila Szalai,8,FALSE,FALSE
2025-10-14,Portugal,Hungary,Portugal,Cristiano Ronaldo,22,FALSE,FALSE
2025-10-14,Portugal,Hungary,Portugal,Cristiano Ronaldo,45,FALSE,FALSE
2025-10-14,Portugal,Hungary,Hungary,Dominik Szoboszlai,90,FALSE,FALSE
2025-10-14,Qatar,United Arab Emirates,Qatar,Boualem Khoukhi,49,FALSE,FALSE
2025-10-14,Qatar,United Arab Emirates,Qatar,Pedro Miguel,74,FALSE,FALSE
2025-10-14,Qatar,United Arab Emirates,United Arab Emirates,Sultan Adil,90,FALSE,FALSE
2025-10-14,Republic of Ireland,Armenia,Republic of Ireland,Evan Ferguson,70,FALSE,FALSE
2025-10-14,Senegal,Mauritania,Senegal,Sadio Mané,45,FALSE,FALSE
2025-10-14,Senegal,Mauritania,Senegal,Sadio Mané,48,FALSE,FALSE
2025-10-14,Senegal,Mauritania,Senegal,Iliman Ndiaye,64,FALSE,FALSE
2025-10-14,Senegal,Mauritania,Senegal,Habib Diallo,85,FALSE,FALSE
2025-10-14,Seychelles,Gambia,Gambia,Adama Sidibeh,2,FALSE,FALSE
2025-10-14,Seychelles,Gambia,Gambia,Abdoulie Manneh,24,FALSE,FALSE
2025-10-14,Seychelles,Gambia,Gambia,Adama Sidibeh,46,FALSE,FALSE
2025-10-14,Seychelles,Gambia,Gambia,Musa Barrow,47,FALSE,FALSE
2025-10-14,Seychelles,Gambia,Gambia,Musa Barrow,52,FALSE,FALSE
2025-10-14,Seychelles,Gambia,Gambia,Abdoulie Manneh,67,FALSE,FALSE
2025-10-14,Seychelles,Gambia,Gambia,Abdoulie Manneh,75,FALSE,FALSE
2025-10-14,Somalia,Mozambique,Mozambique,Geny Catamo,6,FALSE,FALSE
2025-10-14,South Africa,Rwanda,South Africa,Thalente Mbatha,5,FALSE,FALSE
2025-10-14,South Africa,Rwanda,South Africa,Oswin Appollis,26,FALSE,FALSE
2025-10-14,South Africa,Rwanda,South Africa,Evidence Makgopa,72,FALSE,FALSE
2025-10-14,Spain,Bulgaria,Spain,Mikel Merino,35,FALSE,FALSE
2025-10-14,Spain,Bulgaria,Spain,Mikel Merino,57,FALSE,FALSE
2025-10-14,Spain,Bulgaria,Spain,Atanas Chernev,79,TRUE,FALSE
2025-10-14,Spain,Bulgaria,Spain,Mikel Oyarzabal,90,FALSE,TRUE
2025-10-14,Turkey,Georgia,Turkey,Kenan Yıldız,14,FALSE,FALSE
2025-10-14,Turkey,Georgia,Turkey,Merih Demiral,22,FALSE,FALSE
2025-10-14,Turkey,Georgia,Turkey,Yunus Akgün,35,FALSE,FALSE
2025-10-14,Turkey,Georgia,Turkey,Merih Demiral,52,FALSE,FALSE
2025-10-14,Turkey,Georgia,Georgia,Giorgi Kochorashvili,64,FALSE,FALSE
2025-11-13,Andorra,Albania,Albania,Kristjan Asllani,67,FALSE,FALSE
2025-11-13,Armenia,Hungary,Hungary,Barnabás Varga,33,FALSE,FALSE
2025-11-13,Azerbaijan,Iceland,Iceland,Albert Guðmundsson,20,FALSE,FALSE
2025-11-13,Azerbaijan,Iceland,Iceland,Sverrir Ingi Ingason,39,FALSE,FALSE
2025-11-13,Bermuda,Curaçao,Curaçao,Leandro Bacuna,6,FALSE,TRUE
2025-11-13,Bermuda,Curaçao,Curaçao,Juninho Bacuna,32,FALSE,FALSE
2025-11-13,Bermuda,Curaçao,Curaçao,Jordi Paulina,48,FALSE,TRUE
2025-11-13,Bermuda,Curaçao,Curaçao,Sontje Hansen,59,FALSE,FALSE
2025-11-13,Bermuda,Curaçao,Curaçao,Jordi Paulina,63,FALSE,FALSE
2025-11-13,Bermuda,Curaçao,Curaçao,Ar'jany Martha,82,FALSE,FALSE
2025-11-13,Bermuda,Curaçao,Curaçao,Roshon van Eijma,90,FALSE,FALSE
2025-11-13,Cameroon,DR Congo,DR Congo,Chancel Mbemba,90,FALSE,FALSE
2025-11-13,England,Serbia,England,Bukayo Saka,28,FALSE,FALSE
2025-11-13,England,Serbia,England,Eberechi Eze,90,FALSE,FALSE
2025-11-13,France,Ukraine,France,Kylian Mbappé,55,FALSE,TRUE
2025-11-13,France,Ukraine,France,Michael Olise,76,FALSE,FALSE
2025-11-13,France,Ukraine,France,Kylian Mbappé,83,FALSE,FALSE
2025-11-13,France,Ukraine,France,Hugo Ekitike,88,FALSE,FALSE
2025-11-13,Guatemala,Panama,Panama,Cecilio Waterman,30,FALSE,FALSE
2025-11-13,Guatemala,Panama,Panama,Cecilio Waterman,44,FALSE,FALSE
2025-11-13,Guatemala,Panama,Guatemala,Arquímides Ordóñez,69,FALSE,FALSE
2025-11-13,Guatemala,Panama,Guatemala,Rudy Muñoz,72,FALSE,FALSE
2025-11-13,Guatemala,Panama,Panama,José Fajardo,78,FALSE,FALSE
2025-11-13,Haiti,Costa Rica,Haiti,Frantzdy Pierrot,44,FALSE,FALSE
2025-11-13,Moldova,Italy,Italy,Gianluca Mancini,88,FALSE,FALSE
2025-11-13,Moldova,Italy,Italy,Pio Esposito,90,FALSE,FALSE
2025-11-13,Nicaragua,Honduras,Nicaragua,Bancy Hernández,12,FALSE,FALSE
2025-11-13,Nicaragua,Honduras,Nicaragua,Jaime Moreno,82,FALSE,FALSE
2025-11-13,Nigeria,Gabon,Nigeria,Akor Adams,78,FALSE,FALSE
2025-11-13,Nigeria,Gabon,Gabon,Mario Lemina,89,FALSE,FALSE
2025-11-13,Nigeria,Gabon,Nigeria,Chidera Ejuke,97,FALSE,FALSE
2025-11-13,Nigeria,Gabon,Nigeria,Victor Osimhen,102,FALSE,FALSE
2025-11-13,Nigeria,Gabon,Nigeria,Victor Osimhen,110,FALSE,FALSE
2025-11-13,Norway,Estonia,Norway,Alexander Sørloth,50,FALSE,FALSE
2025-11-13,Norway,Estonia,Norway,Alexander Sørloth,52,FALSE,FALSE
2025-11-13,Norway,Estonia,Norway,Erling Haaland,56,FALSE,FALSE
2025-11-13,Norway,Estonia,Norway,Erling Haaland,62,FALSE,FALSE
2025-11-13,Norway,Estonia,Estonia,Robi Saarma,64,FALSE,FALSE
2025-11-13,Republic of Ireland,Portugal,Republic of Ireland,Troy Parrott,17,FALSE,FALSE
2025-11-13,Republic of Ireland,Portugal,Republic of Ireland,Troy Parrott,45,FALSE,FALSE
2025-11-13,Suriname,El Salvador,Suriname,Tjaronn Chery,44,FALSE,TRUE
2025-11-13,Suriname,El Salvador,Suriname,Richonell Margaret,74,FALSE,FALSE
2025-11-13,Suriname,El Salvador,Suriname,Richonell Margaret,76,FALSE,FALSE
2025-11-13,Suriname,El Salvador,Suriname,Dhoraso Klas,83,FALSE,FALSE
2025-11-13,Trinidad and Tobago,Jamaica,Jamaica,Renaldo Cephas,53,FALSE,FALSE
2025-11-13,Trinidad and Tobago,Jamaica,Trinidad and Tobago,Kevin Molino,85,FALSE,FALSE
2025-11-13,United Arab Emirates,Iraq,Iraq,Ali Al-Hamadi,10,FALSE,FALSE
2025-11-13,United Arab Emirates,Iraq,United Arab Emirates,Luanzinho,18,FALSE,FALSE
2025-11-14,Croatia,Faroe Islands,Faroe Islands,Géza Dávid Turi,16,FALSE,FALSE
2025-11-14,Croatia,Faroe Islands,Croatia,Joško Gvardiol,23,FALSE,FALSE
2025-11-14,Croatia,Faroe Islands,Croatia,Petar Musa,57,FALSE,FALSE
2025-11-14,Croatia,Faroe Islands,Croatia,Nikola Vlašić,70,FALSE,FALSE
2025-11-14,Finland,Malta,Malta,Jake Grech,82,FALSE,FALSE
2025-11-14,Gibraltar,Montenegro,Gibraltar,Liam Jessop,20,FALSE,FALSE
2025-11-14,Gibraltar,Montenegro,Montenegro,Vasilije Adžić,33,FALSE,FALSE
2025-11-14,Gibraltar,Montenegro,Montenegro,Nikola Krstović,42,FALSE,TRUE
2025-11-14,Luxembourg,Germany,Germany,Nick Woltemade,49,FALSE,FALSE
2025-11-14,Luxembourg,Germany,Germany,Nick Woltemade,69,FALSE,FALSE
2025-11-14,Poland,Netherlands,Poland,Jakub Kamiński,43,FALSE,FALSE
2025-11-14,Poland,Netherlands,Netherlands,Memphis Depay,47,FALSE,FALSE
2025-11-14,Slovakia,Northern Ireland,Slovakia,Tomáš Bobček,90,FALSE,FALSE
2025-11-15,Bosnia and Herzegovina,Romania,Romania,Daniel Bîrligea,17,FALSE,FALSE
2025-11-15,Bosnia and Herzegovina,Romania,Bosnia and Herzegovina,Edin Džeko,49,FALSE,FALSE
2025-11-15,Bosnia and Herzegovina,Romania,Bosnia and Herzegovina,Esmir Bajraktarević,79,FALSE,FALSE
2025-11-15,Bosnia and Herzegovina,Romania,Bosnia and Herzegovina,Haris Tabaković,90,FALSE,FALSE
2025-11-15,Cyprus,Austria,Austria,Marko Arnautović,18,FALSE,TRUE
2025-11-15,Cyprus,Austria,Austria,Marko Arnautović,55,FALSE,FALSE
2025-11-15,Denmark,Belarus,Denmark,Mikkel Damsgaard,11,FALSE,FALSE
2025-11-15,Denmark,Belarus,Belarus,Valeri Gromyko,62,FALSE,FALSE
2025-11-15,Denmark,Belarus,Belarus,Nikita Demchenko,65,FALSE,FALSE
2025-11-15,Denmark,Belarus,Denmark,Gustav Isaksen,79,FALSE,FALSE
2025-11-15,Georgia,Spain,Spain,Mikel Oyarzabal,11,FALSE,TRUE
2025-11-15,Georgia,Spain,Spain,Martin Zubimendi,22,FALSE,FALSE
2025-11-15,Georgia,Spain,Spain,Ferran Torres,35,FALSE,FALSE
2025-11-15,Georgia,Spain,Spain,Mikel Oyarzabal,63,FALSE,FALSE
2025-11-15,Greece,Scotland,Greece,Anastasios Bakasetas,7,FALSE,FALSE
2025-11-15,Greece,Scotland,Greece,Konstantinos Karetsas,57,FALSE,FALSE
2025-11-15,Greece,Scotland,Greece,Christos Tzolis,63,FALSE,FALSE
2025-11-15,Greece,Scotland,Scotland,Ben Gannon-Doak,65,FALSE,FALSE
2025-11-15,Greece,Scotland,Scotland,Ryan Christie,70,FALSE,FALSE
2025-11-15,Kazakhstan,Belgium,Kazakhstan,Dastan Satpayev,9,FALSE,FALSE
2025-11-15,Kazakhstan,Belgium,Belgium,Hans Vanaken,48,FALSE,FALSE
2025-11-15,Liechtenstein,Wales,Wales,Jordan James,61,FALSE,FALSE
2025-11-15,Slovenia,Kosovo,Kosovo,Fisnik Asllani,6,FALSE,FALSE
2025-11-15,Slovenia,Kosovo,Kosovo,Žan Karničnik,64,TRUE,FALSE
2025-11-15,Switzerland,Sweden,Switzerland,Breel Embolo,13,FALSE,FALSE
2025-11-15,Switzerland,Sweden,Sweden,Benjamin Nygren,33,FALSE,FALSE
2025-11-15,Switzerland,Sweden,Switzerland,Granit Xhaka,60,FALSE,TRUE
2025-11-15,Switzerland,Sweden,Switzerland,Dan Ndoye,75,FALSE,FALSE
2025-11-15,Switzerland,Sweden,Switzerland,Johan Manzambi,90,FALSE,FALSE
2025-11-15,Turkey,Bulgaria,Turkey,Hakan Çalhanoğlu,18,FALSE,TRUE
2025-11-15,Turkey,Bulgaria,Turkey,Atanas Chernev,83,TRUE,FALSE
2025-11-16,Albania,England,England,Harry Kane,74,FALSE,FALSE
2025-11-16,Albania,England,England,Harry Kane,82,FALSE,FALSE
2025-11-16,Azerbaijan,France,Azerbaijan,Renat Dadaşov,4,FALSE,FALSE
2025-11-16,Azerbaijan,France,France,Jean-Philippe Mateta,17,FALSE,FALSE
2025-11-16,Azerbaijan,France,France,Maghnes Akliouche,30,FALSE,FALSE
2025-11-16,Azerbaijan,France,France,Shakhruddin Magomedaliyev,45,TRUE,FALSE
2025-11-16,Hungary,Republic of Ireland,Hungary,Dániel Lukács,3,FALSE,FALSE
2025-11-16,Hungary,Republic of Ireland,Republic of Ireland,Troy Parrott,15,FALSE,TRUE
2025-11-16,Hungary,Republic of Ireland,Hungary,Barnabás Varga,37,FALSE,FALSE
2025-11-16,Hungary,Republic of Ireland,Republic of Ireland,Troy Parrott,80,FALSE,FALSE
2025-11-16,Hungary,Republic of Ireland,Republic of Ireland,Troy Parrott,90,FALSE,FALSE
2025-11-16,Italy,Norway,Italy,Pio Esposito,11,FALSE,FALSE
2025-11-16,Italy,Norway,Norway,Antonio Nusa,63,FALSE,FALSE
2025-11-16,Italy,Norway,Norway,Erling Haaland,77,FALSE,FALSE
2025-11-16,Italy,Norway,Norway,Erling Haaland,79,FALSE,FALSE
2025-11-16,Italy,Norway,Norway,Jørgen Strand Larsen,90,FALSE,FALSE
2025-11-16,Moldova,Israel,Israel,Dor Turgeman,21,FALSE,TRUE
2025-11-16,Moldova,Israel,Moldova,Ion Nicolaescu,37,FALSE,FALSE
2025-11-16,Moldova,Israel,Israel,Roy Revivo,65,FALSE,FALSE
2025-11-16,Moldova,Israel,Israel,Eliel Peretz,85,FALSE,FALSE
2025-11-16,Moldova,Israel,Israel,Vladislav Baboglo,88,TRUE,FALSE
2025-11-16,Nigeria,DR Congo,Nigeria,Frank Onyeka,3,FALSE,FALSE
2025-11-16,Nigeria,DR Congo,DR Congo,Meschak Elia,32,FALSE,FALSE
2025-11-16,Portugal,Armenia,Portugal,Renato Veiga,7,FALSE,FALSE
2025-11-16,Portugal,Armenia,Armenia,Eduard Spertsyan,18,FALSE,FALSE
2025-11-16,Portugal,Armenia,Portugal,Gonçalo Ramos,28,FALSE,FALSE
2025-11-16,Portugal,Armenia,Portugal,João Neves,30,FALSE,FALSE
